"ocid","release_id","id","title","description","status","date","amount","currency","correctedValue_amount","correctedValue_currency","enteredValue_amount","enteredValue_currency","contractPeriod_startDate","contractPeriod_endDate","contractPeriod_maxExtentDate","contractPeriod_durationInDays"
"ocds-5wno2w-CE-20230002325913-56835","CE-20230002325913-56835-2023-02-02T04:05:42.859Z","CE-20230002325913","","","active","","127142.40","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002326485-872499","CE-20230002326485-872499-2023-02-02T04:06:19.526Z","CE-20230002326485","","","active","","23840.68","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002326512-542207","CE-20230002326512-542207-2023-02-02T04:06:20.452Z","CE-20230002326512","","","active","","35761.02","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002326633-561373","CE-20230002326633-561373-2023-02-02T04:06:28.006Z","CE-20230002326633","","","active","","25925.22","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002326696-4081","CE-20230002326696-4081-2023-02-02T04:06:34.449Z","CE-20230002326696","","","active","","119203.39","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002326788-2583","CE-20230002326788-2583-2023-02-02T04:06:48.317Z","CE-20230002326788","","","active","","160335.17","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002326789-49178","CE-20230002326789-49178-2023-02-02T04:06:48.337Z","CE-20230002326789","","","active","","1825674.19","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002326807-100288","CE-20230002326807-100288-2023-02-02T04:06:51.491Z","CE-20230002326807","","","active","","14767.20","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002326854-100055","CE-20230002326854-100055-2023-02-02T04:06:55.698Z","CE-20230002326854","","","active","","20190.24","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002326997-2810","CE-20230002326997-2810-2023-02-02T04:07:10.674Z","CE-20230002326997","","","active","","1260.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002326998-2810","CE-20230002326998-2810-2023-02-02T04:07:10.692Z","CE-20230002326998","","","active","","210350.75","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002326999-2810","CE-20230002326999-2810-2023-02-02T04:07:10.711Z","CE-20230002326999","","","active","","2994.32","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327000-2810","CE-20230002327000-2810-2023-02-02T04:07:10.724Z","CE-20230002327000","","","active","","11051.04","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327001-2810","CE-20230002327001-2810-2023-02-02T04:07:10.733Z","CE-20230002327001","","","active","","2304.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327004-2810","CE-20230002327004-2810-2023-02-02T04:07:10.745Z","CE-20230002327004","","","active","","204120.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327021-2810","CE-20230002327021-2810-2023-02-02T04:07:10.755Z","CE-20230002327021","","","active","","6934.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327022-2810","CE-20230002327022-2810-2023-02-02T04:07:10.769Z","CE-20230002327022","","","active","","6334.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327023-100010","CE-20230002327023-100010-2023-02-02T04:07:10.788Z","CE-20230002327023","","","active","","407.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327044-2810","CE-20230002327044-2810-2023-02-02T04:07:10.808Z","CE-20230002327044","","","active","","7277.25","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327045-2810","CE-20230002327045-2810-2023-02-02T04:07:10.824Z","CE-20230002327045","","","active","","2323.52","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327046-2810","CE-20230002327046-2810-2023-02-02T04:07:10.844Z","CE-20230002327046","","","active","","4932.90","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327047-2810","CE-20230002327047-2810-2023-02-02T04:07:10.863Z","CE-20230002327047","","","active","","4798.80","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327048-2810","CE-20230002327048-2810-2023-02-02T04:07:10.883Z","CE-20230002327048","","","active","","900.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327049-2810","CE-20230002327049-2810-2023-02-02T04:07:10.897Z","CE-20230002327049","","","active","","193617.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327050-2810","CE-20230002327050-2810-2023-02-02T04:07:10.913Z","CE-20230002327050","","","active","","192.08","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327051-2810","CE-20230002327051-2810-2023-02-02T04:07:10.930Z","CE-20230002327051","","","active","","20925.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327059-2810","CE-20230002327059-2810-2023-02-02T04:07:10.946Z","CE-20230002327059","","","active","","11500.94","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327060-2810","CE-20230002327060-2810-2023-02-02T04:07:10.964Z","CE-20230002327060","","","active","","1350.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327061-2810","CE-20230002327061-2810-2023-02-02T04:07:10.976Z","CE-20230002327061","","","active","","2359.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327062-2810","CE-20230002327062-2810-2023-02-02T04:07:10.990Z","CE-20230002327062","","","active","","9263.32","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327064-2810","CE-20230002327064-2810-2023-02-02T04:07:11.004Z","CE-20230002327064","","","active","","2043.36","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327065-2810","CE-20230002327065-2810-2023-02-02T04:07:11.021Z","CE-20230002327065","","","active","","5875.75","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327066-2810","CE-20230002327066-2810-2023-02-02T04:07:11.040Z","CE-20230002327066","","","active","","1293.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327067-2810","CE-20230002327067-2810-2023-02-02T04:07:11.053Z","CE-20230002327067","","","active","","3471.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327097-2810","CE-20230002327097-2810-2023-02-02T04:07:11.358Z","CE-20230002327097","","","active","","1229.34","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327068-2727","CE-20230002327068-2727-2023-02-02T04:07:11.073Z","CE-20230002327068","","","active","","4189.92","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327069-2810","CE-20230002327069-2810-2023-02-02T04:07:11.092Z","CE-20230002327069","","","active","","1374.72","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327071-2810","CE-20230002327071-2810-2023-02-02T04:07:11.113Z","CE-20230002327071","","","active","","185.96","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327072-236348","CE-20230002327072-236348-2023-02-02T04:07:11.125Z","CE-20230002327072","","","active","","123669.10","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327073-2810","CE-20230002327073-2810-2023-02-02T04:07:11.143Z","CE-20230002327073","","","active","","16635.38","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327074-2810","CE-20230002327074-2810-2023-02-02T04:07:11.154Z","CE-20230002327074","","","active","","2600.01","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327075-2810","CE-20230002327075-2810-2023-02-02T04:07:11.172Z","CE-20230002327075","","","active","","792.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327076-2810","CE-20230002327076-2810-2023-02-02T04:07:11.186Z","CE-20230002327076","","","active","","1895.82","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327077-2810","CE-20230002327077-2810-2023-02-02T04:07:11.197Z","CE-20230002327077","","","active","","1993.53","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327078-2810","CE-20230002327078-2810-2023-02-02T04:07:11.213Z","CE-20230002327078","","","active","","2112.59","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327079-2810","CE-20230002327079-2810-2023-02-02T04:07:11.224Z","CE-20230002327079","","","active","","122.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327090-2810","CE-20230002327090-2810-2023-02-02T04:07:11.238Z","CE-20230002327090","","","active","","7305.68","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327091-2810","CE-20230002327091-2810-2023-02-02T04:07:11.257Z","CE-20230002327091","","","active","","39.36","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327092-2810","CE-20230002327092-2810-2023-02-02T04:07:11.274Z","CE-20230002327092","","","active","","35665.85","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327093-2810","CE-20230002327093-2810-2023-02-02T04:07:11.297Z","CE-20230002327093","","","active","","728.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327094-2810","CE-20230002327094-2810-2023-02-02T04:07:11.315Z","CE-20230002327094","","","active","","4109.94","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327095-2810","CE-20230002327095-2810-2023-02-02T04:07:11.330Z","CE-20230002327095","","","active","","1264.80","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327096-2810","CE-20230002327096-2810-2023-02-02T04:07:11.344Z","CE-20230002327096","","","active","","1098.58","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327098-2810","CE-20230002327098-2810-2023-02-02T04:07:11.371Z","CE-20230002327098","","","active","","13880.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327099-2810","CE-20230002327099-2810-2023-02-02T04:07:11.389Z","CE-20230002327099","","","active","","3469.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327100-80443","CE-20230002327100-80443-2023-02-02T04:07:11.406Z","CE-20230002327100","","","active","","8.64","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327101-80443","CE-20230002327101-80443-2023-02-02T04:07:11.431Z","CE-20230002327101","","","active","","1158.66","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327102-80443","CE-20230002327102-80443-2023-02-02T04:07:11.448Z","CE-20230002327102","","","active","","1053.27","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327103-80443","CE-20230002327103-80443-2023-02-02T04:07:11.473Z","CE-20230002327103","","","active","","1600.80","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327104-80443","CE-20230002327104-80443-2023-02-02T04:07:11.497Z","CE-20230002327104","","","active","","243.84","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327105-80443","CE-20230002327105-80443-2023-02-02T04:07:11.515Z","CE-20230002327105","","","active","","491.98","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327106-80443","CE-20230002327106-80443-2023-02-02T04:07:11.530Z","CE-20230002327106","","","active","","111.42","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327107-80443","CE-20230002327107-80443-2023-02-02T04:07:11.546Z","CE-20230002327107","","","active","","273.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327108-80443","CE-20230002327108-80443-2023-02-02T04:07:11.562Z","CE-20230002327108","","","active","","207.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327109-80443","CE-20230002327109-80443-2023-02-02T04:07:11.578Z","CE-20230002327109","","","active","","42.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327110-2810","CE-20230002327110-2810-2023-02-02T04:07:11.591Z","CE-20230002327110","","","active","","2574.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327111-2810","CE-20230002327111-2810-2023-02-02T04:07:11.611Z","CE-20230002327111","","","active","","3842.37","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327112-2810","CE-20230002327112-2810-2023-02-02T04:07:11.629Z","CE-20230002327112","","","active","","28648.40","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327113-2810","CE-20230002327113-2810-2023-02-02T04:07:11.644Z","CE-20230002327113","","","active","","230.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327114-54077","CE-20230002327114-54077-2023-02-02T04:07:11.657Z","CE-20230002327114","","","active","","22490.88","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327115-2810","CE-20230002327115-2810-2023-02-02T04:07:11.683Z","CE-20230002327115","","","active","","1008.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327116-2810","CE-20230002327116-2810-2023-02-02T04:07:11.705Z","CE-20230002327116","","","active","","931728.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327117-2810","CE-20230002327117-2810-2023-02-02T04:07:11.727Z","CE-20230002327117","","","active","","54578.16","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327118-154505","CE-20230002327118-154505-2023-02-02T04:07:11.743Z","CE-20230002327118","","","active","","572.40","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327119-2810","CE-20230002327119-2810-2023-02-02T04:07:11.762Z","CE-20230002327119","","","active","","92435.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327120-2810","CE-20230002327120-2810-2023-02-02T04:07:11.776Z","CE-20230002327120","","","active","","10206.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327121-2810","CE-20230002327121-2810-2023-02-02T04:07:11.790Z","CE-20230002327121","","","active","","132768.78","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327122-2810","CE-20230002327122-2810-2023-02-02T04:07:11.809Z","CE-20230002327122","","","active","","203.01","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327123-2810","CE-20230002327123-2810-2023-02-02T04:07:11.821Z","CE-20230002327123","","","active","","6180.35","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327125-117178","CE-20230002327125-117178-2023-02-02T04:07:11.833Z","CE-20230002327125","","","active","","189.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327142-2810","CE-20230002327142-2810-2023-02-02T04:07:11.850Z","CE-20230002327142","","","active","","996.39","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327143-2810","CE-20230002327143-2810-2023-02-02T04:07:11.862Z","CE-20230002327143","","","active","","1540335.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327144-2810","CE-20230002327144-2810-2023-02-02T04:07:11.875Z","CE-20230002327144","","","active","","6576.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327145-2810","CE-20230002327145-2810-2023-02-02T04:07:11.884Z","CE-20230002327145","","","active","","3404.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327146-2810","CE-20230002327146-2810-2023-02-02T04:07:11.893Z","CE-20230002327146","","","active","","75439.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327147-20900","CE-20230002327147-20900-2023-02-02T04:07:11.905Z","CE-20230002327147","","","active","","731.14","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327148-20900","CE-20230002327148-20900-2023-02-02T04:07:11.937Z","CE-20230002327148","","","active","","8040.21","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327149-20900","CE-20230002327149-20900-2023-02-02T04:07:11.963Z","CE-20230002327149","","","active","","15587.04","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327150-20900","CE-20230002327150-20900-2023-02-02T04:07:11.995Z","CE-20230002327150","","","active","","3384.16","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327151-20900","CE-20230002327151-20900-2023-02-02T04:07:12.020Z","CE-20230002327151","","","active","","462.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327152-20900","CE-20230002327152-20900-2023-02-02T04:07:12.044Z","CE-20230002327152","","","active","","726.02","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327153-20900","CE-20230002327153-20900-2023-02-02T04:07:12.062Z","CE-20230002327153","","","active","","2683.70","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327154-20900","CE-20230002327154-20900-2023-02-02T04:07:12.087Z","CE-20230002327154","","","active","","2813.16","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327192-2810","CE-20230002327192-2810-2023-02-02T04:07:12.107Z","CE-20230002327192","","","active","","4154.52","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327193-2810","CE-20230002327193-2810-2023-02-02T04:07:12.129Z","CE-20230002327193","","","active","","8613.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327194-2810","CE-20230002327194-2810-2023-02-02T04:07:12.146Z","CE-20230002327194","","","active","","19635.90","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327195-2810","CE-20230002327195-2810-2023-02-02T04:07:12.162Z","CE-20230002327195","","","active","","25715.04","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327196-2810","CE-20230002327196-2810-2023-02-02T04:07:12.176Z","CE-20230002327196","","","active","","3271.73","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327197-2810","CE-20230002327197-2810-2023-02-02T04:07:12.191Z","CE-20230002327197","","","active","","3484.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327198-2810","CE-20230002327198-2810-2023-02-02T04:07:12.205Z","CE-20230002327198","","","active","","19860.20","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327199-2810","CE-20230002327199-2810-2023-02-02T04:07:12.214Z","CE-20230002327199","","","active","","4577.10","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327200-2810","CE-20230002327200-2810-2023-02-02T04:07:12.223Z","CE-20230002327200","","","active","","5940.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327201-2810","CE-20230002327201-2810-2023-02-02T04:07:12.237Z","CE-20230002327201","","","active","","13662.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327218-2810","CE-20230002327218-2810-2023-02-02T04:07:12.250Z","CE-20230002327218","","","active","","1968.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327219-2810","CE-20230002327219-2810-2023-02-02T04:07:12.261Z","CE-20230002327219","","","active","","6873.75","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327265-2764","CE-20230002327265-2764-2023-02-02T04:07:12.273Z","CE-20230002327265","","","active","","1136.80","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327266-2764","CE-20230002327266-2764-2023-02-02T04:07:12.292Z","CE-20230002327266","","","active","","2610.07","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327287-2764","CE-20230002327287-2764-2023-02-02T04:07:12.638Z","CE-20230002327287","","","active","","787.20","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327267-2764","CE-20230002327267-2764-2023-02-02T04:07:12.312Z","CE-20230002327267","","","active","","463.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327268-2764","CE-20230002327268-2764-2023-02-02T04:07:12.328Z","CE-20230002327268","","","active","","1642.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327269-2764","CE-20230002327269-2764-2023-02-02T04:07:12.341Z","CE-20230002327269","","","active","","576.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327270-2764","CE-20230002327270-2764-2023-02-02T04:07:12.357Z","CE-20230002327270","","","active","","4018.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327271-2764","CE-20230002327271-2764-2023-02-02T04:07:12.372Z","CE-20230002327271","","","active","","2331.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327272-2764","CE-20230002327272-2764-2023-02-02T04:07:12.389Z","CE-20230002327272","","","active","","4698.90","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327273-2764","CE-20230002327273-2764-2023-02-02T04:07:12.405Z","CE-20230002327273","","","active","","1809.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327274-2764","CE-20230002327274-2764-2023-02-02T04:07:12.422Z","CE-20230002327274","","","active","","2920.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327275-2764","CE-20230002327275-2764-2023-02-02T04:07:12.441Z","CE-20230002327275","","","active","","24277.74","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327276-2764","CE-20230002327276-2764-2023-02-02T04:07:12.452Z","CE-20230002327276","","","active","","4128.96","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327277-2764","CE-20230002327277-2764-2023-02-02T04:07:12.464Z","CE-20230002327277","","","active","","4848.40","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327278-2764","CE-20230002327278-2764-2023-02-02T04:07:12.482Z","CE-20230002327278","","","active","","635.56","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327279-2764","CE-20230002327279-2764-2023-02-02T04:07:12.504Z","CE-20230002327279","","","active","","13024.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327280-2764","CE-20230002327280-2764-2023-02-02T04:07:12.523Z","CE-20230002327280","","","active","","1729.28","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327281-2764","CE-20230002327281-2764-2023-02-02T04:07:12.542Z","CE-20230002327281","","","active","","8583.30","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327282-2764","CE-20230002327282-2764-2023-02-02T04:07:12.558Z","CE-20230002327282","","","active","","19402.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002327283-2764","CE-20230002327283-2764-2023-02-02T04:07:12.573Z","CE-20230002327283","","","active","","7603.07","USD","","","","","","","",""
